filename	acq_time	operator	randstr
anat/sub-103_T1w.nii.gz	2017-11-01T18:09:17.082500	Preston	7dea6741
anat/sub-103_run-1_T2w.nii.gz	2017-11-01T18:17:39.750000	Preston	96032263
anat/sub-103_run-2_T2w.nii.gz	2017-11-01T18:22:54.702500	Preston	5dc3fe1d
fmap/sub-103_run-1_magnitude1.nii.gz	2017-11-01T18:29:26.522500	Preston	d28ea558
fmap/sub-103_run-1_magnitude2.nii.gz	2017-11-01T18:29:26.522500	Preston	d28ea558
fmap/sub-103_run-1_phasediff.nii.gz	2017-11-01T18:29:27.152500	Preston	625c8d57
func/sub-103_task-struct_run-1_sbref.nii.gz	2017-11-01T18:32:45.795000	Preston	805f85d7
func/sub-103_task-struct_run-1_bold.nii.gz	2017-11-01T18:32:55.795000	Preston	0838b585
func/sub-103_task-struct_run-2_sbref.nii.gz	2017-11-01T18:44:10.867500	Preston	b72e5908
func/sub-103_task-struct_run-2_bold.nii.gz	2017-11-01T18:44:20.867500	Preston	58e26bdd
func/sub-103_task-struct_run-3_sbref.nii.gz	2017-11-01T18:55:38.442500	Preston	87ef44f0
func/sub-103_task-struct_run-3_bold.nii.gz	2017-11-01T18:55:48.442500	Preston	602cfe4a
fmap/sub-103_run-2_magnitude1.nii.gz	2017-11-01T19:19:51.455000	Preston	d7df3bb6
fmap/sub-103_run-2_magnitude2.nii.gz	2017-11-01T19:19:51.455000	Preston	d7df3bb6
fmap/sub-103_run-2_phasediff.nii.gz	2017-11-01T19:19:52.085000	Preston	5504a976
func/sub-103_task-struct_run-4_sbref.nii.gz	2017-11-01T19:25:14.482500	Preston	ba19f78c
func/sub-103_task-struct_run-4_bold.nii.gz	2017-11-01T19:25:24.482500	Preston	4dfcf960
func/sub-103_task-struct_run-5_sbref.nii.gz	2017-11-01T19:36:47.730000	Preston	fb184282
func/sub-103_task-struct_run-5_bold.nii.gz	2017-11-01T19:36:57.730000	Preston	61459b38
func/sub-103_task-struct_run-6_sbref.nii.gz	2017-11-01T19:48:18.880000	Preston	66429101
func/sub-103_task-struct_run-6_bold.nii.gz	2017-11-01T19:48:28.880000	Preston	a5a93bf0
