filename	acq_time	operator	randstr
anat/sub-126_T1w.nii.gz	2018-07-06T17:10:59.120000	Preston	8d4204c7
anat/sub-126_run-1_T2w.nii.gz	2018-07-06T17:19:01.722500	Preston	4e4647d3
anat/sub-126_run-2_T2w.nii.gz	2018-07-06T17:24:59.742500	Preston	ecc0de7c
fmap/sub-126_run-1_magnitude1.nii.gz	2018-07-06T17:31:58.535000	Preston	784ba1bd
fmap/sub-126_run-1_magnitude2.nii.gz	2018-07-06T17:31:58.535000	Preston	784ba1bd
fmap/sub-126_run-1_phasediff.nii.gz	2018-07-06T17:31:59.167500	Preston	4c3fac88
func/sub-126_task-struct_run-1_sbref.nii.gz	2018-07-06T17:35:22.632500	Preston	ab619a51
func/sub-126_task-struct_run-1_bold.nii.gz	2018-07-06T17:35:32.632500	Preston	e0067934
func/sub-126_task-struct_run-2_sbref.nii.gz	2018-07-06T17:47:12.475000	Preston	10fea811
func/sub-126_task-struct_run-2_bold.nii.gz	2018-07-06T17:47:22.475000	Preston	f199b213
func/sub-126_task-struct_run-3_sbref.nii.gz	2018-07-06T17:59:05.922500	Preston	f6bcc5de
func/sub-126_task-struct_run-3_bold.nii.gz	2018-07-06T17:59:15.922500	Preston	b27b12f0
fmap/sub-126_run-2_magnitude1.nii.gz	2018-07-06T18:21:33.542500	Preston	2e3bab61
fmap/sub-126_run-2_magnitude2.nii.gz	2018-07-06T18:21:33.542500	Preston	2e3bab61
fmap/sub-126_run-2_phasediff.nii.gz	2018-07-06T18:21:34.172500	Preston	3217501a
func/sub-126_task-struct_run-4_sbref.nii.gz	2018-07-06T18:24:39.565000	Preston	8c9dbf26
func/sub-126_task-struct_run-4_bold.nii.gz	2018-07-06T18:24:49.565000	Preston	594aacdd
func/sub-126_task-struct_run-5_sbref.nii.gz	2018-07-06T18:36:25.130000	Preston	f1f67168
func/sub-126_task-struct_run-5_bold.nii.gz	2018-07-06T18:36:35.130000	Preston	dd69a109
func/sub-126_task-struct_run-6_sbref.nii.gz	2018-07-06T18:48:04.627500	Preston	efd77563
func/sub-126_task-struct_run-6_bold.nii.gz	2018-07-06T18:48:14.627500	Preston	ba5341e0
