filename	acq_time	operator	randstr
anat/sub-107_T1w.nii.gz	2017-11-17T13:54:10	Preston	18892348
anat/sub-107_run-1_T2w.nii.gz	2017-11-17T14:03:32.450000	Preston	11a44ab1
anat/sub-107_run-2_T2w.nii.gz	2017-11-17T14:09:26.655000	Preston	366c21e6
fmap/sub-107_run-1_magnitude1.nii.gz	2017-11-17T14:17:06.432500	Preston	6220522c
fmap/sub-107_run-1_magnitude2.nii.gz	2017-11-17T14:17:06.432500	Preston	6220522c
fmap/sub-107_run-1_phasediff.nii.gz	2017-11-17T14:17:07.062500	Preston	f9bf0515
func/sub-107_task-struct_run-1_sbref.nii.gz	2017-11-17T14:20:28.310000	Preston	9220f772
func/sub-107_task-struct_run-1_bold.nii.gz	2017-11-17T14:20:38.310000	Preston	60e51bca
func/sub-107_task-struct_run-2_sbref.nii.gz	2017-11-17T14:31:53.890000	Preston	44590b90
func/sub-107_task-struct_run-2_bold.nii.gz	2017-11-17T14:32:03.890000	Preston	7bd48d5a
func/sub-107_task-struct_run-3_sbref.nii.gz	2017-11-17T14:43:09.990000	Preston	d723cd39
func/sub-107_task-struct_run-3_bold.nii.gz	2017-11-17T14:43:19.990000	Preston	6705f30d
fmap/sub-107_run-2_magnitude1.nii.gz	2017-11-17T15:04:27.635000	Preston	8b9816aa
fmap/sub-107_run-2_magnitude2.nii.gz	2017-11-17T15:04:27.635000	Preston	8b9816aa
fmap/sub-107_run-2_phasediff.nii.gz	2017-11-17T15:04:28.265000	Preston	98bf74a1
func/sub-107_task-struct_run-4_sbref.nii.gz	2017-11-17T15:07:18.237500	Preston	b07b02a2
func/sub-107_task-struct_run-4_bold.nii.gz	2017-11-17T15:07:28.237500	Preston	e170ebdb
func/sub-107_task-struct_run-5_sbref.nii.gz	2017-11-17T15:18:25.647500	Preston	8245a1ca
func/sub-107_task-struct_run-5_bold.nii.gz	2017-11-17T15:18:35.647500	Preston	8b9dd947
func/sub-107_task-struct_run-6_sbref.nii.gz	2017-11-17T15:29:38.280000	Preston	9fb1222f
func/sub-107_task-struct_run-6_bold.nii.gz	2017-11-17T15:29:48.280000	Preston	a339116b
