filename	acq_time	operator	randstr
anat/sub-128_T1w.nii.gz	2018-07-18T19:10:47.110000	Preston	d4d88728
anat/sub-128_run-1_T2w.nii.gz	2018-07-18T19:17:25.710000	Preston	0243e321
anat/sub-128_run-2_T2w.nii.gz	2018-07-18T19:22:46.750000	Preston	184e9a9c
fmap/sub-128_run-1_magnitude1.nii.gz	2018-07-18T19:29:56.502500	Preston	f33af733
fmap/sub-128_run-1_magnitude2.nii.gz	2018-07-18T19:29:56.502500	Preston	f33af733
fmap/sub-128_run-1_phasediff.nii.gz	2018-07-18T19:29:57.132500	Preston	3692a5f5
func/sub-128_task-struct_run-1_sbref.nii.gz	2018-07-18T19:33:31.270000	Preston	b2a50605
func/sub-128_task-struct_run-1_bold.nii.gz	2018-07-18T19:33:41.270000	Preston	be8841bf
func/sub-128_task-struct_run-2_sbref.nii.gz	2018-07-18T19:45:52.200000	Preston	0146bcb0
func/sub-128_task-struct_run-2_bold.nii.gz	2018-07-18T19:46:02.200000	Preston	3b544841
func/sub-128_task-struct_run-3_sbref.nii.gz	2018-07-18T19:57:50.675000	Preston	a988603d
func/sub-128_task-struct_run-3_bold.nii.gz	2018-07-18T19:58:00.675000	Preston	cfb5e414
fmap/sub-128_run-2_magnitude1.nii.gz	2018-07-18T20:21:15.545000	Preston	dfacae31
fmap/sub-128_run-2_magnitude2.nii.gz	2018-07-18T20:21:15.545000	Preston	dfacae31
fmap/sub-128_run-2_phasediff.nii.gz	2018-07-18T20:21:16.175000	Preston	6fdce771
func/sub-128_task-struct_run-4_sbref.nii.gz	2018-07-18T20:24:18.457500	Preston	4d545c4f
func/sub-128_task-struct_run-4_bold.nii.gz	2018-07-18T20:24:28.457500	Preston	c67b01a3
func/sub-128_task-struct_run-5_sbref.nii.gz	2018-07-18T20:36:02.260000	Preston	0538db4a
func/sub-128_task-struct_run-5_bold.nii.gz	2018-07-18T20:36:12.260000	Preston	cd5c10de
func/sub-128_task-struct_run-6_sbref.nii.gz	2018-07-18T20:47:54.590000	Preston	7b466b6f
func/sub-128_task-struct_run-6_bold.nii.gz	2018-07-18T20:48:04.590000	Preston	f04cf773
